ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),id
-0.1123,0.9658,-0.0347,3.3569,-7.9346,1.77,36
-0.1123,0.9658,-0.0347,3.3569,-7.9346,1.77,36
-0.1123,0.9658,-0.0347,3.3569,-7.9346,1.77,36
-0.1123,0.9658,-0.0347,3.3569,-7.9346,1.77,36
-0.0996,0.9707,-0.0435,0.6104,-5.8594,2.5635,36
-0.0996,0.9707,-0.0435,0.6104,-5.8594,2.5635,36
-0.0996,0.9707,-0.0435,0.6104,-5.8594,2.5635,36
-0.0996,0.9707,-0.0435,0.6104,-5.8594,2.5635,36
-0.0874,0.9609,-0.0352,-1.2207,-7.2632,3.3569,36
-0.0874,0.9609,-0.0352,-1.2207,-7.2632,3.3569,36
-0.0874,0.9609,-0.0352,-1.2207,-7.2632,3.3569,36
-0.0874,0.9609,-0.0352,-1.2207,-7.2632,3.3569,36
-0.0732,0.9688,-0.0361,-1.0986,-7.3242,3.9063,36
-0.0732,0.9688,-0.0361,-1.0986,-7.3242,3.9063,36
-0.0732,0.9688,-0.0361,-1.0986,-7.3242,3.9063,36
-0.0732,0.9688,-0.0361,-1.0986,-7.3242,3.9063,36
-0.0645,0.9761,-0.0303,-1.9531,-5.8594,3.7231,36
-0.0645,0.9761,-0.0303,-1.9531,-5.8594,3.7231,36
-0.0645,0.9761,-0.0303,-1.9531,-5.8594,3.7231,36
-0.0645,0.9761,-0.0303,-1.9531,-5.8594,3.7231,36
-0.0713,0.9917,-0.0249,-0.4883,-3.2349,2.6245,36
-0.0713,0.9917,-0.0249,-0.4883,-3.2349,2.6245,36
-0.0713,0.9917,-0.0249,-0.4883,-3.2349,2.6245,36
-0.0713,0.9917,-0.0249,-0.4883,-3.2349,2.6245,36
-0.0776,0.9897,-0.022,1.5869,-1.4038,1.0376,36
-0.0776,0.9897,-0.022,1.5869,-1.4038,1.0376,36
-0.0776,0.9897,-0.022,1.5869,-1.4038,1.0376,36
-0.0776,0.9897,-0.022,1.5869,-1.4038,1.0376,36
-0.083,0.9946,-0.0303,2.0142,0.6714,-0.4272,36
-0.083,0.9946,-0.0303,2.0142,0.6714,-0.4272,36
-0.083,0.9946,-0.0303,2.0142,0.6714,-0.4272,36
-0.083,0.9946,-0.0303,2.0142,0.6714,-0.4272,36
-0.0889,0.9893,-0.0366,1.77,2.3804,-1.5259,36
-0.0889,0.9893,-0.0366,1.77,2.3804,-1.5259,36
-0.0889,0.9893,-0.0366,1.77,2.3804,-1.5259,36
-0.0889,0.9893,-0.0366,1.77,2.3804,-1.5259,36
-0.0952,0.9878,-0.041,1.5869,4.0894,-1.8921,36
-0.0952,0.9878,-0.041,1.5869,4.0894,-1.8921,36
-0.0952,0.9878,-0.041,1.5869,4.0894,-1.8921,36
-0.0952,0.9878,-0.041,1.5869,4.0894,-1.8921,36
-0.0923,0.9819,-0.0498,1.3428,5.8594,-1.4038,36
-0.0923,0.9819,-0.0498,1.3428,5.8594,-1.4038,36
-0.0923,0.9819,-0.0498,1.3428,5.8594,-1.4038,36
-0.0923,0.9819,-0.0498,1.3428,5.8594,-1.4038,36
-0.0947,0.9854,-0.0581,1.0376,7.2632,-1.3428,36
-0.0947,0.9854,-0.0581,1.0376,7.2632,-1.3428,36
-0.0947,0.9854,-0.0581,1.0376,7.2632,-1.3428,36
-0.0947,0.9854,-0.0581,1.0376,7.2632,-1.3428,36
-0.0947,0.9854,-0.0581,1.0376,7.2632,-1.3428,36
-0.1055,0.9927,-0.0684,0.5493,8.7891,-0.4883,36
-0.1055,0.9927,-0.0684,0.5493,8.7891,-0.4883,36
-0.1055,0.9927,-0.0684,0.5493,8.7891,-0.4883,36
-0.1055,0.9927,-0.0684,0.5493,8.7891,-0.4883,36
-0.1177,0.9922,-0.0566,1.3428,7.6294,1.8921,36
-0.1177,0.9922,-0.0566,1.3428,7.6294,1.8921,36
-0.1177,0.9922,-0.0566,1.3428,7.6294,1.8921,36
-0.1177,0.9922,-0.0566,1.3428,7.6294,1.8921,36
-0.1084,0.9824,-0.0503,3.3569,4.7607,4.3945,36
-0.1084,0.9824,-0.0503,3.3569,4.7607,4.3945,36
-0.1084,0.9824,-0.0503,3.3569,4.7607,4.3945,36
-0.1084,0.9824,-0.0503,3.3569,4.7607,4.3945,36
-0.0776,0.958,-0.0439,4.3335,3.8452,4.9438,36
-0.0776,0.958,-0.0439,4.3335,3.8452,4.9438,36
-0.0776,0.958,-0.0439,4.3335,3.8452,4.9438,36
-0.0776,0.958,-0.0439,4.3335,3.8452,4.9438,36
-0.0693,0.9712,-0.0444,3.418,6.5918,3.7231,36
-0.0693,0.9712,-0.0444,3.418,6.5918,3.7231,36
-0.0693,0.9712,-0.0444,3.418,6.5918,3.7231,36
-0.0693,0.9712,-0.0444,3.418,6.5918,3.7231,36
-0.0713,0.9932,-0.0444,1.2207,6.4697,1.8311,36
-0.0713,0.9932,-0.0444,1.2207,6.4697,1.8311,36
-0.0713,0.9932,-0.0444,1.2207,6.4697,1.8311,36
-0.0713,0.9932,-0.0444,1.2207,6.4697,1.8311,36
-0.0889,1.0024,-0.0327,2.5635,3.7231,0.9155,36
-0.0889,1.0024,-0.0327,2.5635,3.7231,0.9155,36
-0.0889,1.0024,-0.0327,2.5635,3.7231,0.9155,36
-0.0889,1.0024,-0.0327,2.5635,3.7231,0.9155,36
-0.0933,0.9927,-0.0361,1.3428,1.0376,2.0142,36
-0.0933,0.9927,-0.0361,1.3428,1.0376,2.0142,36
-0.0933,0.9927,-0.0361,1.3428,1.0376,2.0142,36
-0.0933,0.9927,-0.0361,1.3428,1.0376,2.0142,36
-0.0879,0.9775,-0.043,-0.2441,0.7324,3.9673,36
-0.0879,0.9775,-0.043,-0.2441,0.7324,3.9673,36
-0.0879,0.9775,-0.043,-0.2441,0.7324,3.9673,36
-0.0879,0.9775,-0.043,-0.2441,0.7324,3.9673,36
-0.0835,0.9785,-0.0547,-1.0986,0.061,5.3101,36
-0.0835,0.9785,-0.0547,-1.0986,0.061,5.3101,36
-0.0835,0.9785,-0.0547,-1.0986,0.061,5.3101,36
-0.0835,0.9785,-0.0547,-1.0986,0.061,5.3101,36
-0.0801,0.9878,-0.0493,0.0,-0.4883,5.0659,36
-0.0801,0.9878,-0.0493,0.0,-0.4883,5.0659,36
-0.0801,0.9878,-0.0493,0.0,-0.4883,5.0659,36
-0.0801,0.9878,-0.0493,0.0,-0.4883,5.0659,36
-0.0703,0.9912,-0.0576,1.0986,-1.4648,5.0049,36
-0.0703,0.9912,-0.0576,1.0986,-1.4648,5.0049,36
-0.0703,0.9912,-0.0576,1.0986,-1.4648,5.0049,36
-0.0703,0.9912,-0.0576,1.0986,-1.4648,5.0049,36
-0.062,0.9951,-0.0659,0.7935,-1.8921,5.5542,36
-0.062,0.9951,-0.0659,0.7935,-1.8921,5.5542,36
-0.062,0.9951,-0.0659,0.7935,-1.8921,5.5542,36
-0.062,0.9951,-0.0659,0.7935,-1.8921,5.5542,36
-0.0615,1.0073,-0.0674,-0.4272,-1.8921,6.2256,36
-0.0615,1.0073,-0.0674,-0.4272,-1.8921,6.2256,36
-0.0615,1.0073,-0.0674,-0.4272,-1.8921,6.2256,36
-0.0615,1.0073,-0.0674,-0.4272,-1.8921,6.2256,36
-0.0645,1.0049,-0.0654,0.3662,-2.0142,6.1646,36
-0.0645,1.0049,-0.0654,0.3662,-2.0142,6.1646,36
-0.0645,1.0049,-0.0654,0.3662,-2.0142,6.1646,36
-0.0645,1.0049,-0.0654,0.3662,-2.0142,6.1646,36
-0.0664,0.9971,-0.062,1.3428,-2.1362,5.5542,36
-0.0664,0.9971,-0.062,1.3428,-2.1362,5.5542,36
-0.0664,0.9971,-0.062,1.3428,-2.1362,5.5542,36
-0.0664,0.9971,-0.062,1.3428,-2.1362,5.5542,36
-0.0742,0.9922,-0.0596,1.4648,-1.77,4.9438,36
-0.0742,0.9922,-0.0596,1.4648,-1.77,4.9438,36
-0.0742,0.9922,-0.0596,1.4648,-1.77,4.9438,36
-0.0742,0.9922,-0.0596,1.4648,-1.77,4.9438,36
-0.0835,0.9897,-0.0571,0.1221,-1.9531,4.5776,36
-0.0835,0.9897,-0.0571,0.1221,-1.9531,4.5776,36
-0.0835,0.9897,-0.0571,0.1221,-1.9531,4.5776,36
-0.0835,0.9897,-0.0571,0.1221,-1.9531,4.5776,36
-0.0854,0.9849,-0.0557,-0.2441,-3.9063,4.6997,36
-0.0854,0.9849,-0.0557,-0.2441,-3.9063,4.6997,36
-0.0854,0.9849,-0.0557,-0.2441,-3.9063,4.6997,36
-0.0854,0.9849,-0.0557,-0.2441,-3.9063,4.6997,36
-0.0801,0.981,-0.0586,-1.1597,-5.188,4.7607,36
-0.0801,0.981,-0.0586,-1.1597,-5.188,4.7607,36
-0.0801,0.981,-0.0586,-1.1597,-5.188,4.7607,36
-0.0801,0.981,-0.0586,-1.1597,-5.188,4.7607,36
-0.0718,0.9771,-0.0454,-1.0986,-5.7983,4.2725,36
-0.0718,0.9771,-0.0454,-1.0986,-5.7983,4.2725,36
-0.0718,0.9771,-0.0454,-1.0986,-5.7983,4.2725,36
-0.0718,0.9771,-0.0454,-1.0986,-5.7983,4.2725,36
-0.063,0.9771,-0.0542,0.1221,-4.6997,3.479,36
-0.063,0.9771,-0.0542,0.1221,-4.6997,3.479,36
-0.063,0.9771,-0.0542,0.1221,-4.6997,3.479,36
-0.063,0.9771,-0.0542,0.1221,-4.6997,3.479,36
-0.0615,0.9854,-0.0542,1.0376,-3.479,3.1738,36
-0.0615,0.9854,-0.0542,1.0376,-3.479,3.1738,36
-0.0615,0.9854,-0.0542,1.0376,-3.479,3.1738,36
-0.0615,0.9854,-0.0542,1.0376,-3.479,3.1738,36
-0.0654,0.9844,-0.0488,0.9766,-3.1738,3.479,36
-0.0654,0.9844,-0.0488,0.9766,-3.1738,3.479,36
-0.0654,0.9844,-0.0488,0.9766,-3.1738,3.479,36
-0.0654,0.9844,-0.0488,0.9766,-3.1738,3.479,36
-0.0698,0.9795,-0.0488,1.77,-3.2959,4.1504,36
-0.0698,0.9795,-0.0488,1.77,-3.2959,4.1504,36
-0.0698,0.9795,-0.0488,1.77,-3.2959,4.1504,36
-0.0698,0.9795,-0.0488,1.77,-3.2959,4.1504,36
-0.0684,0.9805,-0.0508,0.7324,-2.9297,4.4556,36
-0.0684,0.9805,-0.0508,0.7324,-2.9297,4.4556,36
-0.0684,0.9805,-0.0508,0.7324,-2.9297,4.4556,36
-0.0684,0.9805,-0.0508,0.7324,-2.9297,4.4556,36
-0.0684,0.9805,-0.0508,0.7324,-2.9297,4.4556,36
-0.0654,0.9819,-0.0488,1.5259,-2.8687,4.5166,36
-0.0654,0.9819,-0.0488,1.5259,-2.8687,4.5166,36
-0.0654,0.9819,-0.0488,1.5259,-2.8687,4.5166,36
-0.0654,0.9819,-0.0488,1.5259,-2.8687,4.5166,36
-0.0566,0.9878,-0.0586,1.8311,-2.0752,4.4556,36
-0.0566,0.9878,-0.0586,1.8311,-2.0752,4.4556,36
-0.0566,0.9878,-0.0586,1.8311,-2.0752,4.4556,36
-0.0566,0.9878,-0.0586,1.8311,-2.0752,4.4556,36
-0.0503,0.9893,-0.063,1.6479,-0.5493,4.5166,36
-0.0503,0.9893,-0.063,1.6479,-0.5493,4.5166,36
-0.0503,0.9893,-0.063,1.6479,-0.5493,4.5166,36
-0.0503,0.9893,-0.063,1.6479,-0.5493,4.5166,36
-0.0508,0.9946,-0.061,2.2583,0.7324,4.8828,36
-0.0508,0.9946,-0.061,2.2583,0.7324,4.8828,36
-0.0508,0.9946,-0.061,2.2583,0.7324,4.8828,36
-0.0508,0.9946,-0.061,2.2583,0.7324,4.8828,36
-0.0513,0.9966,-0.0557,2.4414,0.7324,5.5542,36
-0.0513,0.9966,-0.0557,2.4414,0.7324,5.5542,36
-0.0513,0.9966,-0.0557,2.4414,0.7324,5.5542,36
-0.0513,0.9966,-0.0557,2.4414,0.7324,5.5542,36
-0.0498,0.9985,-0.0542,2.6855,0.4883,5.7373,36
-0.0498,0.9985,-0.0542,2.6855,0.4883,5.7373,36
-0.0498,0.9985,-0.0542,2.6855,0.4883,5.7373,36
-0.0498,0.9985,-0.0542,2.6855,0.4883,5.7373,36
-0.0522,0.9873,-0.0479,2.3804,1.8921,5.3101,36
-0.0522,0.9873,-0.0479,2.3804,1.8921,5.3101,36
-0.0522,0.9873,-0.0479,2.3804,1.8921,5.3101,36
-0.0522,0.9873,-0.0479,2.3804,1.8921,5.3101,36
-0.0562,0.9858,-0.0537,2.2583,2.6245,5.5542,36
-0.0562,0.9858,-0.0537,2.2583,2.6245,5.5542,36
-0.0562,0.9858,-0.0537,2.2583,2.6245,5.5542,36
-0.0562,0.9858,-0.0537,2.2583,2.6245,5.5542,36
-0.0581,0.9795,-0.0513,1.5259,2.1362,6.2256,36
-0.0581,0.9795,-0.0513,1.5259,2.1362,6.2256,36
-0.0581,0.9795,-0.0513,1.5259,2.1362,6.2256,36
-0.0581,0.9795,-0.0513,1.5259,2.1362,6.2256,36
-0.0537,0.9858,-0.0498,2.0142,-0.061,6.7749,36
-0.0537,0.9858,-0.0498,2.0142,-0.061,6.7749,36
-0.0537,0.9858,-0.0498,2.0142,-0.061,6.7749,36
-0.0537,0.9858,-0.0498,2.0142,-0.061,6.7749,36
-0.0464,1.002,-0.0474,2.3193,-0.1221,7.019,36
-0.0464,1.002,-0.0474,2.3193,-0.1221,7.019,36
-0.0464,1.002,-0.0474,2.3193,-0.1221,7.019,36
-0.0464,1.002,-0.0474,2.3193,-0.1221,7.019,36
-0.04,1.0059,-0.0537,1.709,0.0,6.897,36
-0.04,1.0059,-0.0537,1.709,0.0,6.897,36
-0.04,1.0059,-0.0537,1.709,0.0,6.897,36
-0.04,1.0059,-0.0537,1.709,0.0,6.897,36
-0.0332,1.0,-0.0557,1.3428,-0.9766,6.1646,36
-0.0332,1.0,-0.0557,1.3428,-0.9766,6.1646,36
-0.0332,1.0,-0.0557,1.3428,-0.9766,6.1646,36
-0.0332,1.0,-0.0557,1.3428,-0.9766,6.1646,36
-0.0313,0.998,-0.0586,0.4272,-1.0986,5.3101,36
-0.0313,0.998,-0.0586,0.4272,-1.0986,5.3101,36
-0.0313,0.998,-0.0586,0.4272,-1.0986,5.3101,36
-0.0313,0.998,-0.0586,0.4272,-1.0986,5.3101,36
-0.0313,0.9966,-0.0566,0.4883,-1.5259,4.6387,36
-0.0313,0.9966,-0.0566,0.4883,-1.5259,4.6387,36
-0.0313,0.9966,-0.0566,0.4883,-1.5259,4.6387,36
-0.0313,0.9966,-0.0566,0.4883,-1.5259,4.6387,36
-0.0273,0.9893,-0.0586,1.2207,-1.8311,4.1504,36
-0.0273,0.9893,-0.0586,1.2207,-1.8311,4.1504,36
-0.0273,0.9893,-0.0586,1.2207,-1.8311,4.1504,36
-0.0273,0.9893,-0.0586,1.2207,-1.8311,4.1504,36
-0.0244,0.9839,-0.063,1.5259,-1.5869,3.6011,36
-0.0244,0.9839,-0.063,1.5259,-1.5869,3.6011,36
-0.0244,0.9839,-0.063,1.5259,-1.5869,3.6011,36
-0.0244,0.9839,-0.063,1.5259,-1.5869,3.6011,36
-0.0234,0.9858,-0.0674,1.2817,-0.7324,3.2349,36
-0.0234,0.9858,-0.0674,1.2817,-0.7324,3.2349,36
-0.0234,0.9858,-0.0674,1.2817,-0.7324,3.2349,36
-0.0234,0.9858,-0.0674,1.2817,-0.7324,3.2349,36
-0.0215,0.9868,-0.0728,1.4648,-0.4883,3.2959,36
-0.0215,0.9868,-0.0728,1.4648,-0.4883,3.2959,36
-0.0215,0.9868,-0.0728,1.4648,-0.4883,3.2959,36
-0.0215,0.9868,-0.0728,1.4648,-0.4883,3.2959,36
-0.0181,0.9854,-0.0703,2.1362,-0.1831,3.6011,36
-0.0181,0.9854,-0.0703,2.1362,-0.1831,3.6011,36
-0.0181,0.9854,-0.0703,2.1362,-0.1831,3.6011,36
-0.0181,0.9854,-0.0703,2.1362,-0.1831,3.6011,36
-0.0171,0.998,-0.0693,1.8311,-0.1221,3.9673,36
-0.0171,0.998,-0.0693,1.8311,-0.1221,3.9673,36
-0.0171,0.998,-0.0693,1.8311,-0.1221,3.9673,36
-0.0171,0.998,-0.0693,1.8311,-0.1221,3.9673,36
-0.0181,1.001,-0.064,1.5259,-0.061,4.2725,36
-0.0181,1.001,-0.064,1.5259,-0.061,4.2725,36
-0.0181,1.001,-0.064,1.5259,-0.061,4.2725,36
-0.0181,1.001,-0.064,1.5259,-0.061,4.2725,36
-0.0088,0.9932,-0.062,2.5635,0.3662,3.7231,36
-0.0088,0.9932,-0.062,2.5635,0.3662,3.7231,36
-0.0088,0.9932,-0.062,2.5635,0.3662,3.7231,36
-0.0088,0.9932,-0.062,2.5635,0.3662,3.7231,36
0.0005,0.9863,-0.0649,3.479,1.0376,2.6855,36
0.0005,0.9863,-0.0649,3.479,1.0376,2.6855,36
0.0005,0.9863,-0.0649,3.479,1.0376,2.6855,36
0.0005,0.9863,-0.0649,3.479,1.0376,2.6855,36
-0.0005,0.9854,-0.0742,4.1504,2.2583,2.0142,36
-0.0005,0.9854,-0.0742,4.1504,2.2583,2.0142,36
-0.0005,0.9854,-0.0742,4.1504,2.2583,2.0142,36
-0.0005,0.9854,-0.0742,4.1504,2.2583,2.0142,36
-0.0073,0.9912,-0.0762,4.4556,2.9907,2.1973,36
-0.0073,0.9912,-0.0762,4.4556,2.9907,2.1973,36
-0.0073,0.9912,-0.0762,4.4556,2.9907,2.1973,36
-0.0073,0.9912,-0.0762,4.4556,2.9907,2.1973,36
-0.0073,0.9912,-0.0762,4.4556,2.9907,2.1973,36
-0.0117,0.9912,-0.0747,4.5166,2.0142,2.7466,36
-0.0117,0.9912,-0.0747,4.5166,2.0142,2.7466,36
-0.0117,0.9912,-0.0747,4.5166,2.0142,2.7466,36
-0.0117,0.9912,-0.0747,4.5166,2.0142,2.7466,36
-0.0166,0.9854,-0.0757,4.6997,0.7935,3.2959,36
-0.0166,0.9854,-0.0757,4.6997,0.7935,3.2959,36
-0.0166,0.9854,-0.0757,4.6997,0.7935,3.2959,36
-0.0166,0.9854,-0.0757,4.6997,0.7935,3.2959,36
-0.0161,0.9839,-0.0728,4.0283,-0.4883,3.6621,36
-0.0161,0.9839,-0.0728,4.0283,-0.4883,3.6621,36
-0.0161,0.9839,-0.0728,4.0283,-0.4883,3.6621,36
-0.0161,0.9839,-0.0728,4.0283,-0.4883,3.6621,36
-0.0146,0.9829,-0.0757,3.7842,-1.4648,3.6621,36
-0.0146,0.9829,-0.0757,3.7842,-1.4648,3.6621,36
-0.0146,0.9829,-0.0757,3.7842,-1.4648,3.6621,36
-0.0146,0.9829,-0.0757,3.7842,-1.4648,3.6621,36
-0.0098,0.98,-0.0713,3.2349,-2.1362,3.6011,36
-0.0098,0.98,-0.0713,3.2349,-2.1362,3.6011,36
-0.0098,0.98,-0.0713,3.2349,-2.1362,3.6011,36
-0.0098,0.98,-0.0713,3.2349,-2.1362,3.6011,36
-0.0015,0.9805,-0.0679,3.479,-2.6855,3.6621,36
-0.0015,0.9805,-0.0679,3.479,-2.6855,3.6621,36
-0.0015,0.9805,-0.0679,3.479,-2.6855,3.6621,36
-0.0015,0.9805,-0.0679,3.479,-2.6855,3.6621,36
0.0044,0.9824,-0.0684,3.1738,-2.9297,3.9063,36
0.0044,0.9824,-0.0684,3.1738,-2.9297,3.9063,36
0.0044,0.9824,-0.0684,3.1738,-2.9297,3.9063,36
0.0044,0.9824,-0.0684,3.1738,-2.9297,3.9063,36
0.0029,0.9858,-0.0713,2.7466,-2.7466,3.8452,36
0.0029,0.9858,-0.0713,2.7466,-2.7466,3.8452,36
0.0029,0.9858,-0.0713,2.7466,-2.7466,3.8452,36
0.0029,0.9858,-0.0713,2.7466,-2.7466,3.8452,36
0.0039,0.9917,-0.0737,2.8687,-2.3804,3.6621,36
0.0039,0.9917,-0.0737,2.8687,-2.3804,3.6621,36
0.0039,0.9917,-0.0737,2.8687,-2.3804,3.6621,36
0.0039,0.9917,-0.0737,2.8687,-2.3804,3.6621,36
0.0049,0.9932,-0.0762,3.9063,-1.8311,3.479,36
0.0049,0.9932,-0.0762,3.9063,-1.8311,3.479,36
0.0049,0.9932,-0.0762,3.9063,-1.8311,3.479,36
0.0049,0.9932,-0.0762,3.9063,-1.8311,3.479,36
0.0034,0.9946,-0.0835,4.0894,-1.2817,3.418,36
0.0034,0.9946,-0.0835,4.0894,-1.2817,3.418,36
0.0034,0.9946,-0.0835,4.0894,-1.2817,3.418,36
0.0034,0.9946,-0.0835,4.0894,-1.2817,3.418,36
0.0049,0.9951,-0.0879,3.2959,-0.9766,3.1128,36
0.0049,0.9951,-0.0879,3.2959,-0.9766,3.1128,36
0.0049,0.9951,-0.0879,3.2959,-0.9766,3.1128,36
0.0049,0.9951,-0.0879,3.2959,-0.9766,3.1128,36
0.0112,0.9961,-0.0894,3.3569,-0.3052,2.7466,36
0.0112,0.9961,-0.0894,3.3569,-0.3052,2.7466,36
0.0112,0.9961,-0.0894,3.3569,-0.3052,2.7466,36
0.0112,0.9961,-0.0894,3.3569,-0.3052,2.7466,36
0.0098,0.9932,-0.0889,3.8452,0.4272,2.4414,36
0.0098,0.9932,-0.0889,3.8452,0.4272,2.4414,36
0.0098,0.9932,-0.0889,3.8452,0.4272,2.4414,36
0.0098,0.9932,-0.0889,3.8452,0.4272,2.4414,36
0.0034,0.9863,-0.0884,4.0283,0.061,2.5635,36
0.0034,0.9863,-0.0884,4.0283,0.061,2.5635,36
0.0034,0.9863,-0.0884,4.0283,0.061,2.5635,36
0.0034,0.9863,-0.0884,4.0283,0.061,2.5635,36
0.002,0.9839,-0.0903,3.2959,-0.9155,2.9297,36
0.002,0.9839,-0.0903,3.2959,-0.9155,2.9297,36
0.002,0.9839,-0.0903,3.2959,-0.9155,2.9297,36
0.002,0.9839,-0.0903,3.2959,-0.9155,2.9297,36
0.0044,0.9868,-0.0835,1.2817,-1.9531,2.9297,36
0.0044,0.9868,-0.0835,1.2817,-1.9531,2.9297,36
0.0044,0.9868,-0.0835,1.2817,-1.9531,2.9297,36
0.0044,0.9868,-0.0835,1.2817,-1.9531,2.9297,36
0.0137,0.9941,-0.0918,0.6714,-2.9297,2.8687,36
0.0137,0.9941,-0.0918,0.6714,-2.9297,2.8687,36
0.0137,0.9941,-0.0918,0.6714,-2.9297,2.8687,36
0.0137,0.9941,-0.0918,0.6714,-2.9297,2.8687,36
0.0181,0.9844,-0.0923,1.4038,-2.6245,2.1973,36
0.0181,0.9844,-0.0923,1.4038,-2.6245,2.1973,36
0.0181,0.9844,-0.0923,1.4038,-2.6245,2.1973,36
0.0181,0.9844,-0.0923,1.4038,-2.6245,2.1973,36
0.0156,0.9829,-0.0928,3.7231,-2.3804,2.0142,36
0.0156,0.9829,-0.0928,3.7231,-2.3804,2.0142,36
0.0156,0.9829,-0.0928,3.7231,-2.3804,2.0142,36
0.0156,0.9829,-0.0928,3.7231,-2.3804,2.0142,36
0.0107,0.9795,-0.0923,4.2725,-1.4038,2.1362,36
0.0107,0.9795,-0.0923,4.2725,-1.4038,2.1362,36
0.0107,0.9795,-0.0923,4.2725,-1.4038,2.1362,36
0.0107,0.9795,-0.0923,4.2725,-1.4038,2.1362,36
0.0122,0.9766,-0.0952,4.1504,-1.0376,2.3193,36
0.0122,0.9766,-0.0952,4.1504,-1.0376,2.3193,36
0.0122,0.9766,-0.0952,4.1504,-1.0376,2.3193,36
0.0122,0.9766,-0.0952,4.1504,-1.0376,2.3193,36
0.0142,0.979,-0.0972,4.2114,-0.8545,2.5024,36
0.0142,0.979,-0.0972,4.2114,-0.8545,2.5024,36
0.0142,0.979,-0.0972,4.2114,-0.8545,2.5024,36
0.0142,0.979,-0.0972,4.2114,-0.8545,2.5024,36
0.0156,0.9834,-0.0972,3.7842,-0.7324,2.9297,36
0.0156,0.9834,-0.0972,3.7842,-0.7324,2.9297,36
0.0156,0.9834,-0.0972,3.7842,-0.7324,2.9297,36
0.0156,0.9834,-0.0972,3.7842,-0.7324,2.9297,36
0.0171,0.9858,-0.0933,3.54,-1.2207,3.54,36
0.0171,0.9858,-0.0933,3.54,-1.2207,3.54,36
0.0171,0.9858,-0.0933,3.54,-1.2207,3.54,36
0.0171,0.9858,-0.0933,3.54,-1.2207,3.54,36
0.0181,0.9883,-0.0952,3.479,-0.6104,3.9063,36
0.0181,0.9883,-0.0952,3.479,-0.6104,3.9063,36
0.0181,0.9883,-0.0952,3.479,-0.6104,3.9063,36
0.0181,0.9883,-0.0952,3.479,-0.6104,3.9063,36
0.0181,0.9883,-0.0952,3.479,-0.6104,3.9063,36
0.019,0.9888,-0.0938,3.2349,-0.1831,3.8452,36
0.019,0.9888,-0.0938,3.2349,-0.1831,3.8452,36
0.019,0.9888,-0.0938,3.2349,-0.1831,3.8452,36
0.019,0.9888,-0.0938,3.2349,-0.1831,3.8452,36
0.0186,0.9902,-0.0898,2.0142,-0.9155,3.418,36
0.0186,0.9902,-0.0898,2.0142,-0.9155,3.418,36
0.0186,0.9902,-0.0898,2.0142,-0.9155,3.418,36
0.0186,0.9902,-0.0898,2.0142,-0.9155,3.418,36
0.0249,0.9971,-0.0908,1.0986,-1.1597,2.9907,36
0.0249,0.9971,-0.0908,1.0986,-1.1597,2.9907,36
0.0249,0.9971,-0.0908,1.0986,-1.1597,2.9907,36
0.0249,0.9971,-0.0908,1.0986,-1.1597,2.9907,36
0.0386,1.0044,-0.0913,0.9155,0.1831,2.1973,36
0.0386,1.0044,-0.0913,0.9155,0.1831,2.1973,36
0.0386,1.0044,-0.0913,0.9155,0.1831,2.1973,36
0.0386,1.0044,-0.0913,0.9155,0.1831,2.1973,36
0.0454,1.0039,-0.0942,1.2207,1.709,1.4038,36
0.0454,1.0039,-0.0942,1.2207,1.709,1.4038,36
0.0454,1.0039,-0.0942,1.2207,1.709,1.4038,36
0.0454,1.0039,-0.0942,1.2207,1.709,1.4038,36
0.0361,0.9932,-0.0972,1.709,2.9297,0.5493,36
0.0361,0.9932,-0.0972,1.709,2.9297,0.5493,36
0.0361,0.9932,-0.0972,1.709,2.9297,0.5493,36
0.0361,0.9932,-0.0972,1.709,2.9297,0.5493,36
0.0215,0.9819,-0.1035,2.5635,3.6011,0.4272,36
0.0215,0.9819,-0.1035,2.5635,3.6011,0.4272,36
0.0215,0.9819,-0.1035,2.5635,3.6011,0.4272,36
0.0215,0.9819,-0.1035,2.5635,3.6011,0.4272,36
0.0107,0.9819,-0.1045,0.8545,2.9297,0.8545,36
0.0107,0.9819,-0.1045,0.8545,2.9297,0.8545,36
0.0107,0.9819,-0.1045,0.8545,2.9297,0.8545,36
0.0107,0.9819,-0.1045,0.8545,2.9297,0.8545,36
0.0107,0.9805,-0.103,-0.1221,2.0752,1.2817,36
0.0107,0.9805,-0.103,-0.1221,2.0752,1.2817,36
0.0107,0.9805,-0.103,-0.1221,2.0752,1.2817,36
0.0107,0.9805,-0.103,-0.1221,2.0752,1.2817,36
0.0151,0.9819,-0.1074,-0.2441,1.1597,1.4038,36
0.0151,0.9819,-0.1074,-0.2441,1.1597,1.4038,36
0.0151,0.9819,-0.1074,-0.2441,1.1597,1.4038,36
0.0151,0.9819,-0.1074,-0.2441,1.1597,1.4038,36
0.022,0.9883,-0.1094,0.0,0.7324,1.2817,36
0.022,0.9883,-0.1094,0.0,0.7324,1.2817,36
0.022,0.9883,-0.1094,0.0,0.7324,1.2817,36
0.022,0.9883,-0.1094,0.0,0.7324,1.2817,36
0.0283,0.9971,-0.1104,-0.2441,0.061,0.9155,36
0.0283,0.9971,-0.1104,-0.2441,0.061,0.9155,36
0.0283,0.9971,-0.1104,-0.2441,0.061,0.9155,36
